param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_5504,0.242924,0.032341,0.000067,0.885301
zeta-quantile_param_5505,0.037761,0.027284,0.000216,0.268742
zeta-quantile_param_5506,0.013270,0.006730,0.000006,0.127623
zeta-quantile_param_5507,0.013227,0.005534,0.000026,0.155667
zeta-quantile_param_5508,0.119023,0.047983,0.000000,0.808536
zeta-quantile_param_5509,0.665906,0.717126,0.250010,0.979081
zeta-quantile_param_5510,0.164528,0.057603,0.000577,0.823351
zeta-quantile_param_5511,0.070926,0.046930,0.000763,0.435851
zeta-quantile_param_5512,0.491861,0.493388,0.297767,0.691312
zeta-quantile_param_5513,0.484347,0.486353,0.302176,0.718201
zeta-quantile_param_5514,0.452465,0.458091,0.136670,0.685531
zeta-quantile_param_5515,0.528515,0.524012,0.297990,0.881154
zeta-quantile_param_5516,0.478879,0.472248,0.311674,0.713789
zeta-quantile_param_5517,0.459612,0.468285,0.140879,0.724761
zeta-quantile_param_5518,0.243954,0.241618,0.094734,0.404897
zeta-quantile_param_5519,0.701385,0.692188,0.217922,0.991542
zeta-quantile_param_5520,0.706540,0.743980,0.233658,0.983747
zeta-quantile_param_5521,0.789407,0.802239,0.242996,0.999998
zeta-quantile_param_5522,0.684149,0.652654,0.284551,0.999879
zeta-quantile_param_5523,0.819532,0.892827,0.219133,0.998558
zeta-quantile_param_5524,0.764602,0.851377,0.141997,0.997870
zeta-quantile_param_5525,0.383698,0.258996,0.003395,0.997363
zeta-quantile_param_5526,0.808669,0.853219,0.285510,0.998347
zeta-quantile_param_5527,0.681004,0.699108,0.234380,0.993534
zeta-quantile_param_5528,0.733340,0.778932,0.113015,0.991672
zeta-quantile_param_5529,0.487296,0.511107,0.014960,0.967355
zeta-quantile_param_5530,0.627246,0.639624,0.263087,0.954870
zeta-quantile_param_5531,0.761502,0.784092,0.302367,0.996842
zeta-quantile_param_5532,0.745718,0.770829,0.320463,0.994261
zeta-quantile_param_5533,0.786598,0.943119,0.017289,0.999259
zeta-quantile_param_5534,0.817961,0.873428,0.253046,0.996290
zeta-quantile_param_5535,0.792968,0.847846,0.274687,0.999769
zeta-quantile_param_5536,0.499192,0.489511,0.003752,0.996225
zeta-quantile_param_5537,0.223971,0.147999,0.001011,0.967727
zeta-quantile_param_5538,0.568326,0.602237,0.039192,0.996354
zeta-quantile_param_5539,0.561018,0.721015,0.002995,0.999396
zeta-quantile_param_5540,0.774656,0.852445,0.213061,0.999029
zeta-quantile_param_5541,0.728497,0.747158,0.271528,0.983538
zeta-quantile_param_5542,0.834862,0.921099,0.210477,0.998601
zeta-quantile_param_5543,0.757451,0.816459,0.246323,0.999913
zeta-quantile_param_5544,0.756587,0.817124,0.208052,0.998649
zeta-quantile_param_5545,0.500728,0.412546,0.020651,0.998198
zeta-quantile_param_5546,0.513169,0.613788,0.011710,0.989418
zeta-quantile_param_5547,0.456364,0.419232,0.004686,0.996342
zeta-quantile_param_5548,0.685902,0.734566,0.278887,0.957553
zeta-quantile_param_5549,0.562191,0.519603,0.280130,0.956615
zeta-quantile_param_5550,0.247619,0.084972,0.013449,0.919693
zeta-quantile_param_5551,0.054051,0.038129,0.000309,0.276476
zeta-quantile_param_5552,0.056134,0.047590,0.004705,0.231830
zeta-quantile_param_5553,0.082143,0.035136,0.001590,0.550073
zeta-quantile_param_5554,0.010492,0.005554,0.000004,0.230281
zeta-quantile_param_5555,0.020902,0.006275,0.000006,0.234431
zeta-quantile_param_5556,0.008293,0.003221,0.000018,0.174150
zeta-quantile_param_5557,0.018075,0.010756,0.000007,0.268554
zeta-quantile_param_5558,0.017562,0.006200,0.000029,0.154643
zeta-quantile_param_5559,0.026844,0.013879,0.000007,0.258911
zeta-quantile_param_5560,0.080034,0.059587,0.000703,0.360562
zeta-quantile_param_5561,0.216713,0.100123,0.006673,0.764510
zeta-quantile_param_5562,0.031368,0.024945,0.000760,0.111190
zeta-quantile_param_5563,0.013401,0.008766,0.000033,0.087250
zeta-quantile_param_5564,0.019715,0.008480,0.000041,0.212241
zeta-quantile_param_5565,0.064176,0.039868,0.001552,0.296393
zeta-quantile_param_5566,0.348555,0.224999,0.027883,0.998856
zeta-quantile_param_5567,0.476767,0.416007,0.054890,0.986091
zeta-quantile_param_5568,0.313373,0.346846,0.001862,0.716848
zeta-quantile_param_5569,0.323289,0.155185,0.000337,0.997971
zeta-quantile_param_5570,0.149984,0.061578,0.000482,0.982435
zeta-quantile_param_5571,0.640878,0.741971,0.014950,0.995363
zeta-quantile_param_5572,0.266881,0.235665,0.019795,0.731392
zeta-quantile_param_5573,0.463927,0.459048,0.034773,0.976922
zeta-quantile_param_5574,0.741305,0.780715,0.296068,0.988810
zeta-quantile_param_5575,0.414981,0.407312,0.001035,0.959614
zeta-quantile_param_5576,0.489654,0.470449,0.032620,0.939035
zeta-quantile_param_5577,0.588642,0.606728,0.079863,0.985995
zeta-quantile_param_5578,0.494768,0.540175,0.002099,0.990447
zeta-quantile_param_5579,0.657357,0.683486,0.242152,0.962849
zeta-quantile_param_5580,0.926995,0.957911,0.541826,0.999608
zeta-quantile_param_5581,0.776685,0.828188,0.294220,0.999969
zeta-quantile_param_5582,0.634755,0.633848,0.254734,0.980172
zeta-quantile_param_5583,0.967768,0.978341,0.763974,0.999662
zeta-quantile_param_5584,0.758760,0.785945,0.295002,0.997341
zeta-quantile_param_5585,0.745914,0.792645,0.290584,0.993209
zeta-quantile_param_5586,0.219128,0.101419,0.002026,0.901181
zeta-quantile_param_5587,0.517035,0.512690,0.048642,0.993020
zeta-quantile_param_5588,0.581789,0.604670,0.065353,0.951124
zeta-quantile_param_5589,0.774783,0.830701,0.256931,0.997967
zeta-quantile_param_5590,0.674644,0.677204,0.175669,0.998285
zeta-quantile_param_5591,0.634392,0.644253,0.251774,0.958269
zeta-quantile_param_5592,0.756644,0.785107,0.246039,0.997870
zeta-quantile_param_5593,0.716758,0.767053,0.283578,0.980675
zeta-quantile_param_5594,0.755205,0.801460,0.266703,0.998786
zeta-quantile_param_5595,0.560940,0.554800,0.241099,0.962373
zeta-quantile_param_5596,0.490344,0.476865,0.027566,0.988990
zeta-quantile_param_5597,0.067260,0.044630,0.000191,0.361188
zeta-quantile_param_5598,0.557076,0.534752,0.184992,0.956939
zeta-quantile_param_5599,0.666620,0.663194,0.225561,0.988313
zeta-quantile_param_5600,0.216922,0.084115,0.000726,0.918901
zeta-quantile_param_5601,0.343044,0.327298,0.005311,0.978751
zeta-quantile_param_5602,0.026272,0.015268,0.000058,0.178543
zeta-quantile_param_5603,0.499115,0.501739,0.023833,0.975268
zeta-quantile_param_5604,0.057255,0.040298,0.000805,0.300560
zeta-quantile_param_5605,0.215779,0.149460,0.001796,0.664013
zeta-quantile_param_5606,0.224968,0.134560,0.000258,0.828832
zeta-quantile_param_5607,0.458489,0.446546,0.237997,0.856028
zeta-quantile_param_5608,0.090836,0.064584,0.001707,0.339463
zeta-quantile_param_5609,0.151273,0.064000,0.000808,0.904153
zeta-quantile_param_5610,0.057772,0.048857,0.001268,0.224661
zeta-quantile_param_5611,0.129742,0.127367,0.005256,0.334753
zeta-quantile_param_5612,0.102888,0.094783,0.000294,0.332128
zeta-quantile_param_5613,0.384123,0.387067,0.027519,0.669323
zeta-quantile_param_5614,0.499583,0.492933,0.233999,0.861738
zeta-quantile_param_5615,0.508471,0.596659,0.003582,0.993249
zeta-quantile_param_5616,0.211464,0.164584,0.018210,0.754471
zeta-quantile_param_5617,0.551535,0.526190,0.187608,0.957880
zeta-quantile_param_5618,0.382075,0.253731,0.003719,0.990304
zeta-quantile_param_5619,0.466399,0.464500,0.195941,0.836944
zeta-quantile_param_5620,0.409551,0.400120,0.190517,0.754344
zeta-quantile_param_5621,0.392505,0.385190,0.074894,0.796430
zeta-quantile_param_5622,0.448580,0.427089,0.204491,0.840919
zeta-quantile_param_5623,0.386261,0.345466,0.001397,0.984987
zeta-quantile_param_5624,0.454778,0.444462,0.184536,0.856300
zeta-quantile_param_5625,0.532749,0.534513,0.219688,0.884599
zeta-quantile_param_5626,0.579268,0.587046,0.255676,0.892313
zeta-quantile_param_5627,0.524981,0.529371,0.220387,0.824444
zeta-quantile_param_5628,0.488676,0.484170,0.245490,0.761064
zeta-quantile_param_5629,0.602109,0.585137,0.278097,0.954562
zeta-quantile_param_5630,0.749703,0.770370,0.397410,0.992455
zeta-quantile_param_5631,0.629017,0.638093,0.342549,0.917575
zeta-quantile_param_5632,0.751032,0.763359,0.364986,0.971890
zeta-quantile_param_5633,0.863106,0.902369,0.454016,0.995596
zeta-quantile_param_5634,0.929494,0.958520,0.688335,0.999514
zeta-quantile_param_5635,0.944391,0.954778,0.765761,0.998756
zeta-quantile_param_5636,0.425856,0.224844,0.030487,0.989125
zeta-quantile_param_5637,0.693920,0.736740,0.384856,0.969414
zeta-quantile_param_5638,0.877537,0.922798,0.479074,0.991578
zeta-quantile_param_5639,0.799638,0.898743,0.333251,0.992732
zeta-quantile_param_5640,0.693098,0.716072,0.101679,0.993146
zeta-quantile_param_5641,0.379387,0.310774,0.010519,0.926350
zeta-quantile_param_5642,0.877789,0.892056,0.473793,0.997703
zeta-quantile_param_5643,0.684514,0.708731,0.151412,0.978351
zeta-quantile_param_5644,0.728567,0.805090,0.070672,0.991477
zeta-quantile_param_5645,0.860365,0.884034,0.406895,0.998395
zeta-quantile_param_5646,0.720439,0.737472,0.231430,0.993389
zeta-quantile_param_5647,0.768011,0.823864,0.208218,0.999909
zeta-quantile_param_5648,0.819672,0.879886,0.298602,0.984701
zeta-quantile_param_5649,0.772780,0.799741,0.288115,0.976126
zeta-quantile_param_5650,0.063969,0.041832,0.001544,0.340004
zeta-quantile_param_5651,0.611251,0.615337,0.278488,0.930530
zeta-quantile_param_5652,0.152672,0.137660,0.006647,0.545588
zeta-quantile_param_5653,0.343236,0.280531,0.024566,0.970170
zeta-quantile_param_5654,0.096498,0.086681,0.006915,0.291851
zeta-quantile_param_5655,0.051160,0.043942,0.000941,0.186360
zeta-quantile_param_5656,0.076608,0.074568,0.004988,0.235964
zeta-quantile_param_5657,0.416076,0.419033,0.041992,0.903231
zeta-quantile_param_5658,0.224245,0.217729,0.010803,0.713142
zeta-quantile_param_5659,0.798976,0.877011,0.158806,0.995978
zeta-quantile_param_5660,0.389446,0.415768,0.009258,0.848084
zeta-quantile_param_5661,0.695804,0.706025,0.315085,0.987607
zeta-quantile_param_5662,0.417472,0.382679,0.023966,0.975287
zeta-quantile_param_5663,0.361336,0.207037,0.007596,0.999196
zeta-quantile_param_5664,0.288014,0.287152,0.003667,0.910058
zeta-quantile_param_5665,0.600782,0.524368,0.135429,0.999206
zeta-quantile_param_5666,0.612596,0.613919,0.065208,0.996745
zeta-quantile_param_5667,0.776911,0.820280,0.323838,0.994688
zeta-quantile_param_5668,0.737297,0.763978,0.373584,0.985256
zeta-quantile_param_5669,0.563889,0.531513,0.293328,0.895672
zeta-quantile_param_5670,0.631001,0.600254,0.345763,0.964645
zeta-quantile_param_5671,0.178792,0.187041,0.008762,0.439287
zeta-quantile_param_5672,0.587073,0.655102,0.164596,0.967776
zeta-quantile_param_5673,0.593719,0.540252,0.379047,0.945166
zeta-quantile_param_5674,0.873996,0.939954,0.273102,0.987466
zeta-quantile_param_5675,0.423328,0.369492,0.115904,0.894630
zeta-quantile_param_5676,0.602641,0.590831,0.219442,0.937925
zeta-quantile_param_5677,0.353698,0.349069,0.048953,0.756633
zeta-quantile_param_5678,0.138945,0.083175,0.007218,0.548539
zeta-quantile_param_5679,0.170722,0.124429,0.017072,0.853644
zeta-quantile_param_5680,0.519067,0.530806,0.058047,0.839901
zeta-quantile_param_5681,0.892121,0.903148,0.637971,0.992470
zeta-quantile_param_5682,0.945075,0.985354,0.638975,0.999663
zeta-quantile_param_5683,0.945789,0.963744,0.683039,0.998909
zeta-quantile_param_5684,0.919520,0.960128,0.462398,0.999005
zeta-quantile_param_5685,0.694079,0.707512,0.193058,0.994853
zeta-quantile_param_5686,0.647321,0.546652,0.254993,0.998225
zeta-quantile_param_5687,0.632645,0.626507,0.288255,0.945627
zeta-quantile_param_5688,0.678211,0.756136,0.049913,0.992312
zeta-quantile_param_5689,0.728387,0.856716,0.018765,0.997854
zeta-quantile_param_5690,0.948456,0.966820,0.705356,0.998122
zeta-quantile_param_5691,0.719040,0.710441,0.214644,0.998623
zeta-quantile_param_5692,0.058738,0.046813,0.005183,0.238375
zeta-quantile_param_5693,0.303214,0.163055,0.014024,0.808908
zeta-quantile_param_5694,0.786216,0.840445,0.359480,0.951848
zeta-quantile_param_5695,0.382907,0.336732,0.016259,0.869604
zeta-quantile_param_5696,0.601902,0.582148,0.152701,0.950371
zeta-quantile_param_5697,0.573936,0.716974,0.000270,0.999118
zeta-quantile_param_5698,0.123481,0.108847,0.013542,0.374610
zeta-quantile_param_5699,0.474236,0.492633,0.033275,0.827136
zeta-quantile_param_5700,0.096085,0.078420,0.003300,0.375268
zeta-quantile_param_5701,0.483878,0.467057,0.118089,0.923747
zeta-quantile_param_5702,0.556382,0.549227,0.140659,0.898638
zeta-quantile_param_5703,0.232210,0.162981,0.000970,0.820751
zeta-quantile_param_5704,0.527981,0.528562,0.261118,0.854575
zeta-quantile_param_5705,0.092431,0.071498,0.000001,0.480581
zeta-quantile_param_5706,0.065960,0.047790,0.000027,0.403790
zeta-quantile_param_5707,0.109500,0.085143,0.000027,0.528322
zeta-quantile_param_5708,0.138907,0.036184,0.000472,0.756800
zeta-quantile_param_5709,0.482824,0.489265,0.005838,0.988455
zeta-quantile_param_5710,0.038329,0.015040,0.000309,0.384142
zeta-quantile_param_5711,0.156513,0.090942,0.000599,0.787901
zeta-quantile_param_5712,0.199213,0.152902,0.032485,0.775514
zeta-quantile_param_5713,0.922074,0.943492,0.651854,0.999453
zeta-quantile_param_5714,0.857886,0.903696,0.311291,0.998908
zeta-quantile_param_5715,0.815222,0.865780,0.368300,0.991385
zeta-quantile_param_5716,0.780505,0.858953,0.301909,0.993383
zeta-quantile_param_5717,0.750359,0.806333,0.326218,0.992131
zeta-quantile_param_5718,0.888840,0.934326,0.410008,0.999997
zeta-quantile_param_5719,0.794398,0.846474,0.330986,0.999135
zeta-quantile_param_5720,0.884825,0.928380,0.428478,0.998599
zeta-quantile_param_5721,0.790702,0.816348,0.280764,0.996640
zeta-quantile_param_5722,0.718895,0.755712,0.278922,0.957925
zeta-quantile_param_5723,0.942726,0.966961,0.600626,0.999829
zeta-quantile_param_5724,0.826213,0.858192,0.348092,0.998929
zeta-quantile_param_5725,0.883429,0.971731,0.225708,0.999975
zeta-quantile_param_5726,0.937152,0.988875,0.343520,0.999994
zeta-quantile_param_5727,0.823540,0.897427,0.293729,0.998234
zeta-quantile_param_5728,0.959353,0.986123,0.659418,0.999978
zeta-quantile_param_5729,0.905187,0.972223,0.239190,0.999946
zeta-quantile_param_5730,0.893986,0.938222,0.520424,0.999775
zeta-quantile_param_5731,0.832727,0.872947,0.451558,0.992360
zeta-quantile_param_5732,0.738048,0.765932,0.285712,0.978864
zeta-quantile_param_5733,0.727459,0.796091,0.312989,0.950909
zeta-quantile_param_5734,0.449651,0.442793,0.071461,0.855193
zeta-quantile_param_5735,0.333151,0.326294,0.093725,0.579040
zeta-quantile_param_5736,0.909124,0.933326,0.639041,0.995624
zeta-quantile_param_5737,0.885896,0.905058,0.573438,0.990179
zeta-quantile_param_5738,0.713536,0.740750,0.327078,0.985891
zeta-quantile_param_5739,0.487506,0.466372,0.273695,0.846113
zeta-quantile_param_5740,0.583968,0.562797,0.286352,0.958930
zeta-quantile_param_5741,0.080772,0.050232,0.000590,0.368852
zeta-quantile_param_5742,0.235000,0.154186,0.006529,0.906133
zeta-quantile_param_5743,0.301453,0.317636,0.011311,0.744539
zeta-quantile_param_5744,0.602229,0.594820,0.196912,0.974194
zeta-quantile_param_5745,0.172169,0.107348,0.001142,0.860313
zeta-quantile_param_5746,0.618612,0.624129,0.210549,0.986763
zeta-quantile_param_5747,0.450789,0.407164,0.194013,0.978956
zeta-quantile_param_5748,0.397456,0.389385,0.005407,0.969565
zeta-quantile_param_5749,0.381827,0.244985,0.003199,0.989229
zeta-quantile_param_5750,0.389654,0.383518,0.011996,0.931581
zeta-quantile_param_5751,0.263893,0.282706,0.000073,0.884752
zeta-quantile_param_5752,0.545034,0.554826,0.001239,0.955341
zeta-quantile_param_5753,0.111750,0.045156,0.000071,0.747961
zeta-quantile_param_5754,0.261463,0.010419,0.000030,0.999172
zeta-quantile_param_5755,0.321339,0.351247,0.000037,0.799329
zeta-quantile_param_5756,0.156466,0.061121,0.000363,0.771593
zeta-quantile_param_5757,0.091219,0.047459,0.000127,0.749481
zeta-quantile_param_5758,0.503045,0.499280,0.223395,0.867434
zeta-quantile_param_5759,0.246055,0.153854,0.002656,0.819090
zeta-quantile_param_5760,0.475641,0.442580,0.233583,0.952607
zeta-quantile_param_5761,0.154974,0.115189,0.001058,0.563702
zeta-quantile_param_5762,0.632014,0.646311,0.341568,0.925714
zeta-quantile_param_5763,0.832839,0.854908,0.529963,0.990358
zeta-quantile_param_5764,0.829134,0.874665,0.409112,0.994680
zeta-quantile_param_5765,0.752643,0.759168,0.381836,0.989548
zeta-quantile_param_5766,0.682521,0.693173,0.323839,0.990356
zeta-quantile_param_5767,0.406259,0.396744,0.084573,0.845515
zeta-quantile_param_5768,0.732222,0.882113,0.054133,0.999823
zeta-quantile_param_5769,0.734302,0.797394,0.261299,0.993752
zeta-quantile_param_5770,0.621201,0.721446,0.023668,0.985034
zeta-quantile_param_5771,0.608622,0.823921,0.002210,0.999485
zeta-quantile_param_5772,0.786228,0.831289,0.233529,0.996799
zeta-quantile_param_5773,0.862991,0.948520,0.228739,0.998767
zeta-quantile_param_5774,0.706198,0.748412,0.218221,0.999644
zeta-quantile_param_5775,0.694823,0.753754,0.009542,0.999765
zeta-quantile_param_5776,0.601848,0.777733,0.001072,0.999215
zeta-quantile_param_5777,0.718859,0.772030,0.154795,0.982050
zeta-quantile_param_5778,0.294905,0.295676,0.002984,0.961524
zeta-quantile_param_5779,0.405061,0.468442,0.008135,0.879358
zeta-quantile_param_5780,0.729229,0.800537,0.287346,0.997590
zeta-quantile_param_5781,0.437649,0.398531,0.000143,0.995784
zeta-quantile_param_5782,0.699344,0.754492,0.211844,0.991587
zeta-quantile_param_5783,0.633142,0.634093,0.169425,0.982150
zeta-quantile_param_5784,0.413956,0.378329,0.012299,0.971715
zeta-quantile_param_5785,0.542594,0.534793,0.247315,0.982107
zeta-quantile_param_5786,0.627032,0.658348,0.049169,0.993037
zeta-quantile_param_5787,0.473848,0.472820,0.001343,0.960470
zeta-quantile_param_5788,0.607780,0.589438,0.278665,0.950546
zeta-quantile_param_5789,0.318411,0.221155,0.009806,0.946472
zeta-quantile_param_5790,0.702505,0.734398,0.302883,0.987940
zeta-quantile_param_5791,0.582526,0.600857,0.271620,0.821995
zeta-quantile_param_5792,0.707986,0.758913,0.077710,0.934226
zeta-quantile_param_5793,0.370014,0.408917,0.004159,0.945151
zeta-quantile_param_5794,0.656159,0.637475,0.271360,0.992594
zeta-quantile_param_5795,0.357231,0.241159,0.004971,0.969221
zeta-quantile_param_5796,0.752157,0.823292,0.097695,0.999930
zeta-quantile_param_5797,0.827855,0.900323,0.292361,0.999693
zeta-quantile_param_5798,0.812366,0.865660,0.324236,0.999449
zeta-quantile_param_5799,0.628351,0.544752,0.043074,0.997731
zeta-quantile_param_5800,0.290884,0.284754,0.004726,0.894093
zeta-quantile_param_5801,0.604249,0.595642,0.235267,0.971762
zeta-quantile_param_5802,0.601402,0.685620,0.017733,0.995720
zeta-quantile_param_5803,0.548706,0.556493,0.058183,0.990451
zeta-quantile_param_5804,0.606138,0.571820,0.096830,0.976195
zeta-quantile_param_5805,0.544899,0.543339,0.043321,0.943383
zeta-quantile_param_5806,0.166372,0.105919,0.000362,0.724092
zeta-quantile_param_5807,0.409325,0.355689,0.013116,0.996577
zeta-quantile_param_5808,0.756941,0.803821,0.237923,0.997771
zeta-quantile_param_5809,0.294100,0.259497,0.000080,0.956074
zeta-quantile_param_5810,0.580718,0.662463,0.003205,0.996899
zeta-quantile_param_5811,0.236052,0.212708,0.015586,0.846584
zeta-quantile_param_5812,0.643234,0.664860,0.143299,0.991200
zeta-quantile_param_5813,0.382190,0.295508,0.023606,0.984945
zeta-quantile_param_5814,0.803125,0.843893,0.301932,0.999626
zeta-quantile_param_5815,0.791961,0.855585,0.129404,0.999601
zeta-quantile_param_5816,0.626166,0.647125,0.041752,0.999942
zeta-quantile_param_5817,0.692372,0.693704,0.227491,0.996052
zeta-quantile_param_5818,0.684793,0.716772,0.218203,0.998733
