param,mean,median,1.000_CI_LB,1.000_CI_UB
zeta-quantile_param_434,0.190715,0.172596,0.022599,0.443764
zeta-quantile_param_435,0.178709,0.160490,0.028632,0.452573
zeta-quantile_param_436,0.459841,0.385752,0.145045,0.917382
zeta-quantile_param_437,0.254935,0.226730,0.122857,0.486211
zeta-quantile_param_438,0.312112,0.300783,0.096026,0.534051
zeta-quantile_param_439,0.524263,0.514159,0.303305,0.781067
zeta-quantile_param_440,0.921906,0.931715,0.795901,0.976058
zeta-quantile_param_441,0.662049,0.677787,0.388732,0.930039
zeta-quantile_param_442,0.488422,0.458220,0.207332,0.817676
zeta-quantile_param_443,0.011357,0.009606,0.001613,0.036238
zeta-quantile_param_444,0.016139,0.014318,0.003040,0.052395
zeta-quantile_param_445,0.101282,0.095048,0.016159,0.269229
zeta-quantile_param_446,0.822136,0.866346,0.466153,0.970077
zeta-quantile_param_447,0.690726,0.704807,0.415386,0.862980
zeta-quantile_param_448,0.068685,0.063395,0.025433,0.146499
zeta-quantile_param_449,0.103341,0.094639,0.026507,0.304244
zeta-quantile_param_450,0.669048,0.653647,0.408417,0.917691
zeta-quantile_param_451,0.134607,0.123845,0.027584,0.370183
zeta-quantile_param_452,0.665370,0.669073,0.457846,0.849524
zeta-quantile_param_453,0.215577,0.224058,0.077222,0.407002
zeta-quantile_param_454,0.348879,0.203617,0.091720,0.795276
zeta-quantile_param_455,0.159391,0.145459,0.059248,0.292285
zeta-quantile_param_456,0.506676,0.465539,0.256549,0.867048
zeta-quantile_param_457,0.358211,0.268551,0.065820,0.807039
zeta-quantile_param_458,0.909491,0.919229,0.762010,0.987538
zeta-quantile_param_459,0.911982,0.911253,0.762068,0.997047
zeta-quantile_param_460,0.248934,0.206675,0.007414,0.608587
zeta-quantile_param_461,0.060025,0.034792,0.004019,0.344454
zeta-quantile_param_462,0.389150,0.394583,0.169702,0.613813
zeta-quantile_param_463,0.185703,0.183425,0.032108,0.443804
zeta-quantile_param_464,0.342047,0.259148,0.134543,0.792530
zeta-quantile_param_465,0.809061,0.813878,0.614926,0.975923
zeta-quantile_param_466,0.025582,0.020908,0.005606,0.084440
zeta-quantile_param_467,0.049568,0.047024,0.014190,0.166261
zeta-quantile_param_468,0.717380,0.718630,0.422112,0.943542
zeta-quantile_param_469,0.675809,0.650016,0.402603,0.920789
zeta-quantile_param_470,0.537588,0.572089,0.141783,0.868720
zeta-quantile_param_471,0.456872,0.446751,0.230007,0.736526
zeta-quantile_param_472,0.751095,0.757191,0.597855,0.852032
zeta-quantile_param_473,0.737473,0.758034,0.376532,0.950216
zeta-quantile_param_474,0.815835,0.843651,0.381414,0.981655
zeta-quantile_param_475,0.603928,0.590689,0.355826,0.831338
zeta-quantile_param_476,0.129309,0.121066,0.056853,0.355432
zeta-quantile_param_477,0.585608,0.604774,0.240446,0.802455
zeta-quantile_param_478,0.574853,0.589401,0.408261,0.765292
zeta-quantile_param_479,0.515185,0.478189,0.355157,0.858848
zeta-quantile_param_480,0.767379,0.811189,0.415739,0.995400
zeta-quantile_param_481,0.162631,0.151519,0.030473,0.364717
zeta-quantile_param_482,0.569629,0.587673,0.297235,0.839308
zeta-quantile_param_483,0.073444,0.037493,0.000320,0.428556
zeta-quantile_param_484,0.074709,0.035256,0.004394,0.456860
zeta-quantile_param_485,0.055316,0.039376,0.001204,0.279281
zeta-quantile_param_486,0.219578,0.187685,0.000804,0.542752
zeta-quantile_param_487,0.640978,0.660798,0.180232,0.954213
zeta-quantile_param_488,0.553639,0.483023,0.056570,0.997857
zeta-quantile_param_489,0.817444,0.822820,0.617417,0.939811
zeta-quantile_param_490,0.518496,0.583282,0.060997,0.903678
zeta-quantile_param_491,0.191352,0.178716,0.037694,0.461586
zeta-quantile_param_492,0.110279,0.093756,0.039493,0.302582
zeta-quantile_param_493,0.054785,0.053151,0.009395,0.145055
zeta-quantile_param_494,0.086932,0.071689,0.029931,0.270854
zeta-quantile_param_495,0.712184,0.721466,0.418127,0.884033
zeta-quantile_param_496,0.118150,0.067545,0.014137,0.538660
zeta-quantile_param_497,0.555282,0.534156,0.331611,0.820060
zeta-quantile_param_498,0.863092,0.887387,0.633594,0.991589
zeta-quantile_param_499,0.570610,0.539813,0.254802,0.927199
zeta-quantile_param_500,0.314991,0.193393,0.004528,0.903386
zeta-quantile_param_501,0.671357,0.745204,0.260862,0.971380
zeta-quantile_param_502,0.049832,0.032383,0.001718,0.200104
zeta-quantile_param_503,0.365234,0.418308,0.008082,0.885806
zeta-quantile_param_504,0.241846,0.239075,0.091355,0.492059
zeta-quantile_param_505,0.799493,0.848583,0.347867,0.967433
zeta-quantile_param_506,0.545969,0.540543,0.348351,0.852197
zeta-quantile_param_507,0.474258,0.526208,0.102638,0.722328
zeta-quantile_param_508,0.510442,0.487550,0.261959,0.758164
zeta-quantile_param_509,0.111310,0.078245,0.008094,0.364428
zeta-quantile_param_510,0.222030,0.235186,0.079121,0.380872
zeta-quantile_param_511,0.884330,0.887385,0.778784,0.964857
zeta-quantile_param_512,0.881688,0.887320,0.767749,0.937147
zeta-quantile_param_513,0.800143,0.812894,0.563191,0.921582
zeta-quantile_param_514,0.576043,0.561099,0.352835,0.767367
zeta-quantile_param_515,0.611034,0.610206,0.371165,0.873449
zeta-quantile_param_516,0.620383,0.629655,0.423918,0.752939
zeta-quantile_param_517,0.575273,0.578797,0.371238,0.734093
zeta-quantile_param_518,0.794409,0.827490,0.430857,0.972722
zeta-quantile_param_519,0.655730,0.639493,0.306692,0.908096
zeta-quantile_param_520,0.506069,0.511437,0.397453,0.611219
zeta-quantile_param_521,0.260567,0.259587,0.113400,0.445446
zeta-quantile_param_522,0.480469,0.481069,0.380167,0.558163
zeta-quantile_param_523,0.787142,0.782122,0.613915,0.927747
zeta-quantile_param_524,0.198143,0.164288,0.067476,0.524758
zeta-quantile_param_525,0.120399,0.103440,0.004732,0.397917
zeta-quantile_param_526,0.637351,0.665753,0.346318,0.873548
zeta-quantile_param_527,0.439893,0.447515,0.251436,0.627930
zeta-quantile_param_528,0.074498,0.048758,0.013145,0.325143
zeta-quantile_param_529,0.089774,0.073195,0.009997,0.302655
zeta-quantile_param_530,0.527164,0.447333,0.235850,0.989438
zeta-quantile_param_531,0.896517,0.905360,0.685062,0.981164
zeta-quantile_param_532,0.878826,0.882583,0.735685,0.983751
zeta-quantile_param_533,0.208143,0.210388,0.090015,0.385700
zeta-quantile_param_534,0.716542,0.737205,0.448140,0.972780
zeta-quantile_param_535,0.906360,0.915513,0.671251,0.975782
zeta-quantile_param_536,0.034830,0.022325,0.003876,0.138699
zeta-quantile_param_537,0.113831,0.110753,0.011383,0.290291
zeta-quantile_param_538,0.049630,0.040806,0.004505,0.157247
zeta-quantile_param_539,0.442381,0.431643,0.276607,0.643664
zeta-quantile_param_540,0.014667,0.013627,0.000290,0.052950
zeta-quantile_param_541,0.017655,0.012293,0.001036,0.083798
zeta-quantile_param_542,0.070601,0.059965,0.015140,0.207331
zeta-quantile_param_543,0.591610,0.693190,0.071813,0.902093
zeta-quantile_param_544,0.634910,0.620078,0.468004,0.867483
zeta-quantile_param_545,0.538345,0.543131,0.271751,0.772337
zeta-quantile_param_546,0.092382,0.093211,0.012352,0.196510
zeta-quantile_param_547,0.661218,0.689623,0.390684,0.820897
zeta-quantile_param_548,0.063160,0.053446,0.003118,0.195863
zeta-quantile_param_549,0.073370,0.041458,0.000371,0.298475
zeta-quantile_param_550,0.100574,0.091239,0.041869,0.264055
zeta-quantile_param_551,0.482903,0.478127,0.236790,0.777462
zeta-quantile_param_552,0.213460,0.145843,0.033926,0.701174
zeta-quantile_param_553,0.193403,0.181419,0.069694,0.431469
zeta-quantile_param_554,0.350778,0.367983,0.090601,0.615212
zeta-quantile_param_555,0.040887,0.019698,0.000244,0.303250
zeta-quantile_param_556,0.136236,0.134686,0.048000,0.265587
zeta-quantile_param_557,0.191954,0.137363,0.024605,0.500076
zeta-quantile_param_558,0.108491,0.103257,0.021632,0.271412
zeta-quantile_param_559,0.004387,0.001410,0.000129,0.054477
zeta-quantile_param_560,0.022675,0.018728,0.004410,0.096916
zeta-quantile_param_561,0.446692,0.414614,0.046879,0.937809
zeta-quantile_param_562,0.072693,0.066026,0.018627,0.222728
zeta-quantile_param_563,0.549335,0.533897,0.307702,0.898189
zeta-quantile_param_564,0.498811,0.549891,0.009677,0.926171
zeta-quantile_param_565,0.843128,0.930457,0.294182,0.994080
zeta-quantile_param_566,0.709257,0.729162,0.400356,0.970727
zeta-quantile_param_567,0.388983,0.371988,0.076981,0.823892
zeta-quantile_param_568,0.767407,0.786140,0.478776,0.923392
zeta-quantile_param_569,0.657025,0.660782,0.377765,0.859691
zeta-quantile_param_570,0.616904,0.601805,0.346475,0.834982
zeta-quantile_param_571,0.666250,0.645500,0.255618,0.969253
zeta-quantile_param_572,0.161522,0.148314,0.047913,0.364078
zeta-quantile_param_573,0.005015,0.000695,0.000019,0.057048
zeta-quantile_param_574,0.005627,0.003104,0.000045,0.027091
zeta-quantile_param_575,0.012056,0.010162,0.000183,0.071783
zeta-quantile_param_576,0.019533,0.008007,0.000021,0.131394
zeta-quantile_param_577,0.075670,0.053588,0.001451,0.330644
zeta-quantile_param_578,0.098256,0.056781,0.006966,0.510339
zeta-quantile_param_579,0.645976,0.701887,0.146036,0.912020
zeta-quantile_param_580,0.531473,0.525988,0.389126,0.680748
zeta-quantile_param_581,0.461637,0.453649,0.370999,0.614656
zeta-quantile_param_582,0.486682,0.488850,0.357083,0.634753
zeta-quantile_param_583,0.200983,0.198423,0.069064,0.346113
zeta-quantile_param_584,0.107244,0.107292,0.014969,0.292393
zeta-quantile_param_585,0.498374,0.504513,0.226171,0.824434
zeta-quantile_param_586,0.527944,0.509436,0.375325,0.760313
zeta-quantile_param_587,0.149312,0.135105,0.032045,0.299672
zeta-quantile_param_588,0.409152,0.370341,0.131210,0.759926
zeta-quantile_param_589,0.453147,0.446245,0.306264,0.629384
zeta-quantile_param_590,0.585714,0.574026,0.391456,0.790533
zeta-quantile_param_591,0.850097,0.875437,0.476010,0.981003
zeta-quantile_param_592,0.920256,0.941906,0.396464,0.999394
zeta-quantile_param_593,0.364356,0.379157,0.141947,0.616267
zeta-quantile_param_594,0.539121,0.532558,0.315518,0.853379
zeta-quantile_param_595,0.601675,0.619759,0.333308,0.794885
zeta-quantile_param_596,0.664299,0.685517,0.446103,0.813263
zeta-quantile_param_597,0.480461,0.603170,0.026620,0.819211
zeta-quantile_param_598,0.315592,0.340653,0.012582,0.901266
zeta-quantile_param_599,0.606204,0.542524,0.266104,0.967469
zeta-quantile_param_600,0.434671,0.427060,0.292885,0.619130
zeta-quantile_param_601,0.532416,0.521186,0.374666,0.780304
zeta-quantile_param_602,0.604174,0.608107,0.283464,0.925334
zeta-quantile_param_603,0.274884,0.183939,0.015711,0.708372
zeta-quantile_param_604,0.402614,0.418125,0.068521,0.813634
zeta-quantile_param_605,0.166196,0.035134,0.000297,0.786134
zeta-quantile_param_606,0.230217,0.281333,0.000219,0.561103
zeta-quantile_param_607,0.082947,0.054333,0.001471,0.365306
zeta-quantile_param_608,0.907375,0.908528,0.791370,0.991336
zeta-quantile_param_609,0.131341,0.130023,0.027918,0.260030
zeta-quantile_param_610,0.670274,0.662590,0.469723,0.864967
zeta-quantile_param_611,0.428828,0.488412,0.128756,0.706671
zeta-quantile_param_612,0.012081,0.011031,0.002609,0.036431
zeta-quantile_param_613,0.440645,0.449512,0.233392,0.596268
zeta-quantile_param_614,0.586711,0.585124,0.395967,0.794387
zeta-quantile_param_615,0.218994,0.199765,0.023726,0.509541
zeta-quantile_param_616,0.195004,0.179627,0.017522,0.481438
zeta-quantile_param_617,0.663753,0.708040,0.364228,0.907171
zeta-quantile_param_618,0.622313,0.626099,0.295892,0.948464
zeta-quantile_param_619,0.737846,0.755570,0.446166,0.938570
zeta-quantile_param_620,0.648471,0.659871,0.415769,0.826324
zeta-quantile_param_621,0.027669,0.019025,0.000734,0.189405
zeta-quantile_param_622,0.048419,0.038539,0.000735,0.191984
zeta-quantile_param_623,0.159203,0.160777,0.028907,0.352402
zeta-quantile_param_624,0.119452,0.118162,0.044412,0.209832
zeta-quantile_param_625,0.423408,0.456237,0.057598,0.671638
zeta-quantile_param_626,0.588766,0.582250,0.457567,0.740401
zeta-quantile_param_627,0.740729,0.745293,0.574517,0.848974
zeta-quantile_param_628,0.849454,0.873394,0.582792,0.975841
zeta-quantile_param_629,0.847770,0.850722,0.682664,0.976651
zeta-quantile_param_630,0.844293,0.875562,0.452319,0.994802
zeta-quantile_param_631,0.868298,0.915741,0.498495,0.988876
zeta-quantile_param_632,0.015405,0.012885,0.002736,0.058396
zeta-quantile_param_633,0.836832,0.850477,0.456924,0.989197
zeta-quantile_param_634,0.528164,0.511309,0.250938,0.803557
zeta-quantile_param_635,0.512535,0.493590,0.216942,0.828705
zeta-quantile_param_636,0.659284,0.703333,0.358548,0.881129
zeta-quantile_param_637,0.759584,0.809586,0.335662,0.975500
zeta-quantile_param_638,0.709108,0.732076,0.248050,0.946034
zeta-quantile_param_639,0.557809,0.537861,0.329381,0.890778
zeta-quantile_param_640,0.952614,0.971818,0.655381,0.999810
zeta-quantile_param_641,0.959279,0.963563,0.869213,0.995690
zeta-quantile_param_642,0.859531,0.912788,0.437954,0.999746
zeta-quantile_param_643,0.707558,0.727534,0.508429,0.883392
zeta-quantile_param_644,0.482825,0.459797,0.037143,0.897847
zeta-quantile_param_645,0.734781,0.702518,0.402117,0.972385
zeta-quantile_param_646,0.639529,0.617545,0.323913,0.938454
zeta-quantile_param_647,0.641137,0.659848,0.327218,0.857563
zeta-quantile_param_648,0.130064,0.099030,0.037733,0.560614
zeta-quantile_param_649,0.532467,0.524052,0.370669,0.783922
zeta-quantile_param_650,0.688490,0.669934,0.232809,0.910081
zeta-quantile_param_651,0.100732,0.097897,0.020261,0.209734
zeta-quantile_param_652,0.448144,0.410023,0.119788,0.875033
zeta-quantile_param_653,0.504519,0.529470,0.023060,0.895789
zeta-quantile_param_654,0.405888,0.377353,0.174078,0.720618
zeta-quantile_param_655,0.399533,0.414581,0.059855,0.759497
zeta-quantile_param_656,0.165497,0.148291,0.035471,0.349600
zeta-quantile_param_657,0.372320,0.313357,0.101171,0.803005
zeta-quantile_param_658,0.648134,0.643360,0.399384,0.912038
zeta-quantile_param_659,0.842694,0.844724,0.718530,0.944695
zeta-quantile_param_660,0.596702,0.614786,0.356802,0.759773
zeta-quantile_param_661,0.454282,0.447273,0.369854,0.586422
zeta-quantile_param_662,0.125883,0.108297,0.020410,0.391465
zeta-quantile_param_663,0.427443,0.360098,0.138716,0.760312
zeta-quantile_param_664,0.135734,0.096903,0.002959,0.337800
zeta-quantile_param_665,0.311869,0.309170,0.176434,0.442349
zeta-quantile_param_666,0.751385,0.763224,0.536773,0.897992
zeta-quantile_param_667,0.477314,0.466971,0.275258,0.728745
zeta-quantile_param_668,0.154365,0.131754,0.040323,0.394851
zeta-quantile_param_669,0.582498,0.605434,0.153136,0.864836
zeta-quantile_param_670,0.661724,0.659549,0.307655,0.939835
zeta-quantile_param_671,0.838731,0.864768,0.537821,0.998311
zeta-quantile_param_672,0.830210,0.865243,0.311781,0.999045
zeta-quantile_param_673,0.516333,0.525297,0.258551,0.733858
zeta-quantile_param_674,0.758457,0.767299,0.359028,0.977108
zeta-quantile_param_675,0.122326,0.116702,0.004851,0.312815
zeta-quantile_param_676,0.683550,0.697685,0.414792,0.873072
zeta-quantile_param_677,0.088207,0.080303,0.017701,0.345095
zeta-quantile_param_678,0.591531,0.562261,0.341195,0.903341
zeta-quantile_param_679,0.434724,0.431219,0.208893,0.685455
zeta-quantile_param_680,0.130463,0.087634,0.019179,0.321341
zeta-quantile_param_681,0.525372,0.507823,0.290408,0.792668
zeta-quantile_param_682,0.853375,0.871752,0.559756,0.969918
zeta-quantile_param_683,0.800021,0.792860,0.602692,0.944406
zeta-quantile_param_684,0.979902,0.984921,0.925925,0.999707
zeta-quantile_param_685,0.092013,0.086581,0.030374,0.192935
zeta-quantile_param_686,0.764135,0.765999,0.421840,0.940607
zeta-quantile_param_687,0.470690,0.474945,0.206601,0.742300
zeta-quantile_param_688,0.525628,0.520067,0.389221,0.707940
zeta-quantile_param_689,0.609349,0.641989,0.382635,0.786295
zeta-quantile_param_690,0.536950,0.554472,0.219647,0.760364
zeta-quantile_param_691,0.284324,0.254450,0.050347,0.700313
zeta-quantile_param_692,0.461931,0.452443,0.338492,0.604872
zeta-quantile_param_693,0.323349,0.315996,0.199274,0.485286
zeta-quantile_param_694,0.935931,0.956802,0.750251,0.993949
zeta-quantile_param_695,0.484739,0.490111,0.237937,0.731491
zeta-quantile_param_696,0.496584,0.496046,0.307873,0.701656
zeta-quantile_param_697,0.473259,0.468630,0.145731,0.777725
zeta-quantile_param_698,0.394407,0.453345,0.018472,0.845473
zeta-quantile_param_699,0.479752,0.471754,0.373800,0.697143
zeta-quantile_param_700,0.928806,0.988610,0.665426,0.999462
zeta-quantile_param_701,0.066375,0.060384,0.019016,0.138282
zeta-quantile_param_702,0.061199,0.049983,0.007146,0.258363
zeta-quantile_param_703,0.424790,0.407871,0.280198,0.752547
zeta-quantile_param_704,0.913885,0.959905,0.714906,0.997332
zeta-quantile_param_705,0.628915,0.614572,0.359424,0.864805
zeta-quantile_param_706,0.141928,0.087653,0.016881,0.577318
zeta-quantile_param_707,0.742176,0.736975,0.599947,0.922476
zeta-quantile_param_708,0.164266,0.152992,0.066988,0.410191
zeta-quantile_param_709,0.573104,0.578676,0.356741,0.783495
zeta-quantile_param_710,0.218278,0.131363,0.007345,0.617089
zeta-quantile_param_711,0.485989,0.450679,0.156688,0.817314
zeta-quantile_param_712,0.042891,0.021250,0.002989,0.305609
zeta-quantile_param_713,0.062186,0.040183,0.010408,0.240718
zeta-quantile_param_714,0.043578,0.047855,0.000156,0.128510
zeta-quantile_param_715,0.184350,0.191127,0.055510,0.357197
zeta-quantile_param_716,0.478320,0.465117,0.320534,0.748581
zeta-quantile_param_717,0.144421,0.139906,0.042468,0.339965
zeta-quantile_param_718,0.039145,0.033481,0.000456,0.158111
zeta-quantile_param_719,0.089651,0.090923,0.011460,0.210908
zeta-quantile_param_720,0.460698,0.456195,0.369769,0.566722
zeta-quantile_param_721,0.187037,0.193731,0.049183,0.352023
zeta-quantile_param_722,0.474352,0.478185,0.387867,0.614402
zeta-quantile_param_723,0.558493,0.575638,0.313842,0.883766
zeta-quantile_param_724,0.133680,0.125202,0.030744,0.319397
zeta-quantile_param_725,0.051025,0.045753,0.010127,0.137704
zeta-quantile_param_726,0.459141,0.467631,0.076945,0.902486
zeta-quantile_param_727,0.237092,0.137986,0.005792,0.889768
zeta-quantile_param_728,0.171095,0.080493,0.003080,0.745918
zeta-quantile_param_729,0.500265,0.474294,0.278761,0.760458
zeta-quantile_param_730,0.105788,0.080493,0.004634,0.348168
zeta-quantile_param_731,0.723805,0.790377,0.086904,0.994805
zeta-quantile_param_732,0.857119,0.968833,0.260531,0.997940
zeta-quantile_param_733,0.818485,0.877004,0.256408,0.999923
zeta-quantile_param_734,0.762902,0.786360,0.311905,0.995483
zeta-quantile_param_735,0.642914,0.711027,0.201889,0.898886
zeta-quantile_param_736,0.709075,0.735657,0.230973,0.970340
zeta-quantile_param_737,0.781825,0.823611,0.273429,0.980625
zeta-quantile_param_738,0.744818,0.829623,0.222887,0.988082
zeta-quantile_param_739,0.845069,0.896400,0.386904,0.989067
zeta-quantile_param_740,0.689949,0.752434,0.064437,0.997777
zeta-quantile_param_741,0.567319,0.538551,0.199080,0.992284
zeta-quantile_param_742,0.809862,0.902949,0.399862,0.999976
zeta-quantile_param_743,0.630054,0.661515,0.278450,0.937671
zeta-quantile_param_744,0.305136,0.304522,0.008637,0.674021
zeta-quantile_param_745,0.065330,0.025642,0.002011,0.493424
zeta-quantile_param_746,0.096332,0.022034,0.000520,0.667142
zeta-quantile_param_747,0.010066,0.005505,0.000013,0.073492
zeta-quantile_param_748,0.070438,0.039215,0.000060,0.578873
zeta-quantile_param_749,0.028921,0.013889,0.000014,0.180293
zeta-quantile_param_750,0.005806,0.002387,0.000005,0.109007
zeta-quantile_param_751,0.003227,0.000409,0.000001,0.052699
